text,label,text_clean
PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,spam,private! your 2003 account statement for 07808 xxxxxx shows 800 un-redeemed s. i. m. points. call 08719899217 identifier code: 41685 expires 07/11/04
Wat Ì_ doing now?,ham,wat ì_ doing now?
We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,spam,we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call 08000930705 or reply for delivery wed
Mum ask Ì_ to buy food home...,ham,mum ask ì_ to buy food home...
"Erm Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",ham,"erm û_ ill pick you up at about 6.45pm. that'll give enough time to get there, park and that."
"Some friends want me to drive em someplace, probably take a while",ham,"some friends want me to drive em someplace, probably take a while"
"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",ham,"good afternoon sexy buns! how goes the job search ? i wake and you are my first thought as always, my love. i wish your fine and happy and know i adore you!"
WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,spam,win a å£200 shopping spree every week starting now. 2 play text store to 88039. skilgme. tscs08714740323 1winawk! age16 å£1.50perweeksub.
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",ham,"say this slowly.? god,i love you &amp; i need you,clean my heart with your blood.send this to ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
"Okey dokey, iÛ÷ll be over in a bit just sorting some stuff out.",ham,"okey dokey, iû÷ll be over in a bit just sorting some stuff out."
Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,spam,get a free mobile video player free movie. to collect text go to 89105. its free! extra films can be ordered t's and c's apply. 18 yrs only
"sir, you will receive the account no another 1hr time. Sorry for the delay.",ham,"sir, you will receive the account no another 1hr time. sorry for the delay."
Thts god's gift for birds as humans hav some natural gift frm god..,ham,thts god's gift for birds as humans hav some natural gift frm god..
Holy living christ what is taking you so long,ham,holy living christ what is taking you so long
We'll join the  &lt;#&gt;  bus,ham,we'll join the &lt;#&gt; bus
So now my dad is gonna call after he gets out of work and ask all these crazy questions.,ham,so now my dad is gonna call after he gets out of work and ask all these crazy questions.
Todays Voda numbers ending 1225 are selected to receive a å£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,spam,todays voda numbers ending 1225 are selected to receive a å£50award. if you have a match please call 08712300220 quoting claim code 3100 standard rates app
Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,ham,nutter. cutter. ctter. cttergg. cttargg. ctargg. ctagg. ie you
Reply to win å£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,spam,reply to win å£100 weekly! where will the 2006 fifa world cup be held? send stop to 87239 to end service
I'm in office now . I will call you  &lt;#&gt;  min:),ham,i'm in office now . i will call you &lt;#&gt; min:)
"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",ham,"oh... haha... den we shld had went today too... gee, nvm la... kaiez, i dun mind goin jazz oso... scared hiphop open cant catch up..."
Lol they were mad at first but then they woke up and gave in.,ham,lol they were mad at first but then they woke up and gave in.
Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,spam,urgent! please call 09061213237 from landline. å£5000 cash or a luxury 4* canary islands holiday await collection. t&cs sae po box 177. m227xy. 150ppm. 16+
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,ham,da my birthdate in certificate is in april but real date is today. but dont publish it. i shall give you a special treat if you keep the secret. any way thanks for the wishes
"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",ham,"feb &lt;#&gt; is \i love u\"" day. send dis to all ur \""valued frnds\"" evn me. if 3 comes back u'll gt married d person u luv! if u ignore dis u will lose ur luv 4 evr"""
Dear good morning how you feeling dear,ham,dear good morning how you feeling dear
Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,spam,had your mobile 10 mths? update to latest orange camera/video phones for free. save å£s with free texts/weekend calls. text yes for a callback orno to opt out
"Awesome, I'll see you in a bit",ham,"awesome, i'll see you in a bit"
No i am not having not any movies in my laptop,ham,no i am not having not any movies in my laptop
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",ham,"hello baby, did you get back to your mom's ? are you setting up the computer now ? filling your belly ? how goes it loverboy ? i miss you already ... *sighs*"
I'm reaching home in 5 min.,ham,i'm reaching home in 5 min.
We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,ham,we took hooch for a walk toaday and i fell over! splat! grazed my knees and everything! should have stayed at home! see you tomorrow!
"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",ham,"oh right, ok. i'll make sure that i do loads of work during the day! got a really nasty cough today and is dry n shot so that should really help it!"
Moji i love you more than words. Have a rich day,ham,moji i love you more than words. have a rich day
The battery is for mr adewale my uncle. Aka Egbon,ham,the battery is for mr adewale my uncle. aka egbon
U sick still can go shopping?,ham,u sick still can go shopping?
I'm going for bath will msg you next  &lt;#&gt;  min..,ham,i'm going for bath will msg you next &lt;#&gt; min..
But we havent got da topic yet rite?,ham,but we havent got da topic yet rite?
FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,spam,free for 1st week! no1 nokia tone 4 ur mobile every week just txt nokia to 8077 get txting and tell ur mates. www.getzed.co.uk pobox 36504 w45wq 16+ norm150p/tone
Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,ham,hai ana tomarrow am coming on morning. &lt;decimal&gt; ill be there in sathy then we ll go to rto office. reply me after came to home.
Ok,ham,ok
No..its ful of song lyrics..,ham,no..its ful of song lyrics..
If I get there before you after your ten billion calls and texts so help me god,ham,if i get there before you after your ten billion calls and texts so help me god
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,ham,awww dat is sweet! we can think of something to do he he! have a nice time tonight ill probably txt u later cos im lonely :( xxx.
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),ham,great princess! i love giving and receiving oral. doggy style is my fave position. how about you? i enjoy making love &lt;#&gt; times per night :)
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,ham,hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! hope to see you soon love and kisses xxx
And now electricity just went out fml.,ham,and now electricity just went out fml.
Ok both our days. So what are you making for dinner tonite? Am I invited?,ham,ok both our days. so what are you making for dinner tonite? am i invited?
Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,ham,or maybe my fat fingers just press all these buttons and it doesn't know what to do.
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,spam,do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free text + free camcorder reply or call 8000930705
Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,spam,guess who am i?this is the first time i created a web page www.asjesus.com read all i wrote. i'm waiting for your opinions. i want to be your friend 1/1
Then Ì_ ask dad to pick Ì_ up lar... ÌÏ wan 2 stay until 6 meh...,ham,then ì_ ask dad to pick ì_ up lar... ìï wan 2 stay until 6 meh...
What r u cooking me for dinner?,ham,what r u cooking me for dinner?
"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",spam,"urgent!! your 4* costa del sol holiday or å£5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, costå£1.50/pm, max10mins"
